feature_id,DeploymentID,timestamp_gmt,latitude,longitude,sats_used,residual,timestamp_gmt,
82538,2014CA-MK10-05803,1407882300,33.863,-120.1017,7,13.5,,
82539,2014CA-MK10-05803,1407882720,33.8618,-120.1118,8,14.5,,
82540,2014CA-MK10-05803,1407883500,33.8591,-120.1295,8,6.7,,
82541,2014CA-MK10-05803,1407883920,33.8581,-120.1392,8,6.2,,
82542,2014CA-MK10-05803,1407884820,33.856,-120.1593,8,6.6,,
82543,2014CA-MK10-05803,1407885540,33.8567,-120.1762,7,8.3,,
82544,2014CA-MK10-05803,1407886080,33.8568,-120.1866,6,7.8,,
82545,2014CA-MK10-05803,1407886620,33.8572,-120.2001,7,8.1,,
82546,2014CA-MK10-05803,1407887100,33.8587,-120.2099,6,7.8,,
82547,2014CA-MK10-05803,1407887640,33.8597,-120.2221,7,9.8,,
82548,2014CA-MK10-05803,1407888240,33.8633,-120.234,8,15.8,,
82549,2014CA-MK10-05803,1407889020,33.8684,-120.2521,7,6.9,,
82550,2014CA-MK10-05803,1407890520,33.8799,-120.2855,6,7.4,,
82551,2014CA-MK10-05803,1407891120,33.8852,-120.2985,7,9.3,,
82552,2014CA-MK10-05803,1407891600,33.8883,-120.3098,5,5.2,,
82553,2014CA-MK10-05803,1407892260,33.8951,-120.3217,7,9.3,,
82554,2014CA-MK10-05803,1407892680,33.8981,-120.3298,7,2.6,,
82555,2014CA-MK10-05803,1407893520,33.9054,-120.3493,6,5.2,,
82556,2014CA-MK10-05803,1407893940,33.9089,-120.3565,6,1.6,,
82557,2014CA-MK10-05803,1407894360,33.9131,-120.3658,8,12.6,,
82558,2014CA-MK10-05803,1407895080,33.9185,-120.3812,8,10.1,,
82559,2014CA-MK10-05803,1407896100,33.929,-120.4017,7,9.4,,
82560,2014CA-MK10-05803,1407896640,33.9346,-120.4124,6,4.2,,
82561,2014CA-MK10-05803,1407897420,33.9445,-120.4251,6,1,,
82562,2014CA-MK10-05803,1407898140,33.9521,-120.4392,8,9.3,,
82563,2014CA-MK10-05803,1407898560,33.9549,-120.4461,7,11.7,,
82564,2014CA-MK10-05803,1407899220,33.9621,-120.4578,8,6.1,,
82565,2014CA-MK10-05803,1407899700,33.9647,-120.4645,6,2.3,,
82566,2014CA-MK10-05803,1407900240,33.9708,-120.4738,9,7.1,,
82567,2014CA-MK10-05803,1407900660,33.9739,-120.4792,10,9.6,,
82568,2014CA-MK10-05803,1407901140,33.9793,-120.4875,8,11.3,,
82569,2014CA-MK10-05803,1407901620,33.9842,-120.4928,9,12.4,,
82570,2014CA-MK10-05803,1407902280,33.9926,-120.5022,9,9.9,,
82571,2014CA-MK10-05803,1407902760,33.9971,-120.507,8,5.2,,
82572,2014CA-MK10-05803,1407903360,34.0032,-120.5157,8,4.8,,
82573,2014CA-MK10-05803,1407904200,34.013,-120.527,7,8.8,,
82574,2014CA-MK10-05803,1407905040,34.0211,-120.5387,9,7.5,,
82575,2014CA-MK10-05803,1407905820,34.027,-120.5524,9,10.9,,
82576,2014CA-MK10-05803,1407906360,34.0319,-120.561,7,1.9,,
82577,2014CA-MK10-05803,1407906780,34.0356,-120.5678,7,6,,
82578,2014CA-MK10-05803,1407907380,34.0417,-120.5785,7,6.4,,
82579,2014CA-MK10-05803,1407908100,34.05,-120.59,9,12.7,,
82580,2014CA-MK10-05803,1407908580,34.0534,-120.5979,8,7.3,,
82581,2014CA-MK10-05803,1407909120,34.0588,-120.6075,8,8,,
82582,2014CA-MK10-05803,1407909540,34.0619,-120.6149,10,10.8,,
82583,2014CA-MK10-05803,1407910080,34.0674,-120.6242,8,5.4,,
82584,2014CA-MK10-05803,1407910560,34.0714,-120.633,6,14.3,,
82585,2014CA-MK10-05803,1407911160,34.0778,-120.6427,6,6.8,,
82586,2014CA-MK10-05803,1407911580,34.08,-120.6498,7,14.4,,
82587,2014CA-MK10-05803,1407912300,34.089,-120.6602,6,12.3,,
82588,2014CA-MK10-05803,1407912960,34.0944,-120.6719,5,3.8,,
82589,2014CA-MK10-05803,1407913800,34.0994,-120.6868,7,21.7,,
82590,2014CA-MK10-05803,1407915120,34.1134,-120.7057,6,5.2,,
82591,2014CA-MK10-05803,1407915660,34.1183,-120.716,7,11.1,,
82592,2014CA-MK10-05803,1407916620,34.1261,-120.7299,6,8.4,,
82593,2014CA-MK10-05803,1407917460,34.1348,-120.7396,7,9.2,,
82594,2014CA-MK10-05803,1407918120,34.1435,-120.7442,6,2.2,,
82595,2014CA-MK10-05803,1407918540,34.1492,-120.7478,6,8.9,,
82596,2014CA-MK10-05803,1407919020,34.1562,-120.7508,6,10.8,,
82597,2014CA-MK10-05803,1407919500,34.1623,-120.7536,8,16.6,,
82598,2014CA-MK10-05803,1407919980,34.1678,-120.7574,7,20.3,,
82599,2014CA-MK10-05803,1407920940,34.1801,-120.7667,9,21.3,,
82600,2014CA-MK10-05803,1407922620,34.2025,-120.7782,8,14.9,,
82601,2014CA-MK10-05803,1407923040,34.2073,-120.7803,7,13.6,,
82602,2014CA-MK10-05803,1407923940,34.2183,-120.788,6,15.1,,
82603,2014CA-MK10-05803,1407924960,34.227,-120.7994,6,13.3,,
82604,2014CA-MK10-05803,1407925560,34.2356,-120.8054,7,12.7,,
82605,2014CA-MK10-05803,1407926400,34.2452,-120.8135,6,11.2,,
82606,2014CA-MK10-05803,1407926820,34.2492,-120.8176,5,2.8,,
82607,2014CA-MK10-05803,1407927480,34.2585,-120.8236,6,16.1,,
82608,2014CA-MK10-05803,1407927960,34.2635,-120.828,6,2.8,,
82609,2014CA-MK10-05803,1407928560,34.2714,-120.8303,8,8.7,,
82610,2014CA-MK10-05803,1407928980,34.2757,-120.8329,8,15.8,,
82611,2014CA-MK10-05803,1407929460,34.2827,-120.8353,8,13.8,,
82612,2014CA-MK10-05803,1407930480,34.2972,-120.8392,7,3.3,,
82613,2014CA-MK10-05803,1407930960,34.3032,-120.841,7,14.9,,
82614,2014CA-MK10-05803,1407931440,34.3112,-120.8425,9,5.5,,
82615,2014CA-MK10-05803,1407931920,34.3172,-120.8428,8,11.1,,
82616,2014CA-MK10-05803,1407932640,34.3288,-120.8439,8,9.7,,
82617,2014CA-MK10-05803,1407933060,34.3355,-120.8453,8,5.8,,
82618,2014CA-MK10-05803,1407933660,34.3447,-120.8464,8,7.7,,
82619,2014CA-MK10-05803,1407934080,34.3506,-120.8479,10,8.1,,
82620,2014CA-MK10-05803,1407934500,34.3572,-120.8493,9,4.4,,
82621,2014CA-MK10-05803,1407934920,34.363,-120.85,8,7,,
82622,2014CA-MK10-05803,1407935400,34.3711,-120.8495,10,10.9,,
82623,2014CA-MK10-05803,1407936300,34.3857,-120.8514,9,8.9,,
82624,2014CA-MK10-05803,1407936720,34.3917,-120.8504,11,9.8,,
82625,2014CA-MK10-05803,1407937620,34.4063,-120.8466,9,11.3,,
82626,2014CA-MK10-05803,1407938040,34.4128,-120.8441,9,2.2,,
82627,2014CA-MK10-05803,1407938460,34.4194,-120.8417,9,9.2,,
82628,2014CA-MK10-05803,1407938940,34.4273,-120.8386,10,10.7,,
82629,2014CA-MK10-05803,1407939420,34.4347,-120.8386,9,11.7,,
82630,2014CA-MK10-05803,1407939840,34.4413,-120.8373,9,13.3,,
82631,2014CA-MK10-05803,1407940380,34.4502,-120.8361,9,9.8,,
82632,2014CA-MK10-05803,1407941100,34.4618,-120.8356,8,7.3,,
82633,2014CA-MK10-05803,1407941520,34.4686,-120.8348,9,4,,
82634,2014CA-MK10-05803,1407941940,34.4748,-120.8335,7,2,,
82635,2014CA-MK10-05803,1407942480,34.4836,-120.8291,11,7.5,,
82636,2014CA-MK10-05803,1407943080,34.492,-120.8273,11,7.5,,
82637,2014CA-MK10-05803,1407943620,34.5016,-120.8257,10,9.2,,
82638,2014CA-MK10-05803,1407944280,34.5142,-120.8269,11,3,,
82639,2014CA-MK10-05803,1407944760,34.5236,-120.8265,9,4.5,,
82640,2014CA-MK10-05803,1407945300,34.5352,-120.8261,11,4.4,,
82641,2014CA-MK10-05803,1407946080,34.5503,-120.8251,11,9.2,,
82642,2014CA-MK10-05803,1407946500,34.5576,-120.8239,10,11.4,,
82643,2014CA-MK10-05803,1407947100,34.5697,-120.8239,10,13.2,,
82644,2014CA-MK10-05803,1407947580,34.5777,-120.8239,8,13.4,,
82645,2014CA-MK10-05803,1407948000,34.585,-120.8226,9,10.3,,
82646,2014CA-MK10-05803,1407948660,34.5994,-120.8242,8,8.3,,
82647,2014CA-MK10-05803,1407949140,34.6069,-120.826,8,5.2,,
82648,2014CA-MK10-05803,1407949800,34.6221,-120.8296,8,2.9,,
82649,2014CA-MK10-05803,1407950280,34.6317,-120.8311,9,9.1,,
82650,2014CA-MK10-05803,1407950880,34.6445,-120.8302,9,3.2,,
82651,2014CA-MK10-05803,1407951540,34.6597,-120.8281,9,2.2,,
82652,2014CA-MK10-05803,1407952020,34.6677,-120.8267,10,8.2,,
82653,2014CA-MK10-05803,1407952440,34.6756,-120.8236,11,9.9,,
82654,2014CA-MK10-05803,1407952920,34.6854,-120.8216,9,3.5,,
82655,2014CA-MK10-05803,1407953640,34.6996,-120.818,7,3.9,,
82656,2014CA-MK10-05803,1407954300,34.7134,-120.8175,7,10,,
82657,2014CA-MK10-05803,1407955200,34.7315,-120.8159,8,5.9,,
82658,2014CA-MK10-05803,1407955920,34.7453,-120.8168,8,6.8,,
82659,2014CA-MK10-05803,1407956340,34.7537,-120.8189,7,10.6,,
82660,2014CA-MK10-05803,1407957000,34.7658,-120.8231,7,11.5,,
82661,2014CA-MK10-05803,1407957780,34.7803,-120.8319,6,13.1,,
82662,2014CA-MK10-05803,1407958620,34.7951,-120.8389,6,11.6,,
82663,2014CA-MK10-05803,1407959520,34.8098,-120.8464,7,11.3,,
82664,2014CA-MK10-05803,1407959940,34.8173,-120.8506,9,10.5,,
82665,2014CA-MK10-05803,1407960540,34.827,-120.857,9,12.1,,
82666,2014CA-MK10-05803,1407960960,34.8321,-120.8611,7,15.8,,
82667,2014CA-MK10-05803,1407961560,34.8412,-120.8695,6,3,,
82668,2014CA-MK10-05803,1407961980,34.8467,-120.8738,8,8.4,,
82669,2014CA-MK10-05803,1407962460,34.8539,-120.8825,7,7.8,,
82670,2014CA-MK10-05803,1407963060,34.8626,-120.8891,8,12.9,,
82671,2014CA-MK10-05803,1407963540,34.8704,-120.8952,7,6.5,,
82672,2014CA-MK10-05803,1407964440,34.8837,-120.9069,6,7.9,,
82673,2014CA-MK10-05803,1407965040,34.893,-120.9116,6,9.6,,
82674,2014CA-MK10-05803,1407965820,34.9042,-120.9178,7,6.8,,
82675,2014CA-MK10-05803,1407966540,34.9146,-120.9257,6,11.6,,
82676,2014CA-MK10-05803,1407967200,34.9229,-120.9327,5,2.3,,
82677,2014CA-MK10-05803,1407967800,34.9319,-120.9398,7,10.7,,
82678,2014CA-MK10-05803,1407968520,34.9423,-120.9476,6,4.2,,
82679,2014CA-MK10-05803,1407969120,34.9504,-120.9543,7,8.7,,
82680,2014CA-MK10-05803,1407969540,34.9568,-120.9587,7,3.5,,
82681,2014CA-MK10-05803,1407969960,34.9633,-120.9606,6,4.4,,
82682,2014CA-MK10-05803,1407970380,34.9703,-120.9585,6,8.3,,
82683,2014CA-MK10-05803,1407971040,34.9804,-120.9538,8,17.2,,
82684,2014CA-MK10-05803,1407971580,34.9896,-120.9523,7,10.5,,
82685,2014CA-MK10-05803,1407972120,34.9975,-120.9533,6,10.6,,
82686,2014CA-MK10-05803,1407972660,35.0064,-120.9548,6,6.8,,
82687,2014CA-MK10-05803,1407973320,35.0159,-120.9532,5,7.3,,
82688,2014CA-MK10-05803,1407974280,35.0267,-120.9475,10,9.2,,
82689,2014CA-MK10-05803,1407975120,35.0341,-120.9319,10,19.7,,
82690,2014CA-MK10-05803,1407975780,35.0398,-120.9202,8,11.1,,
82691,2014CA-MK10-05803,1407976560,35.0488,-120.9095,8,9.1,,
82692,2014CA-MK10-05803,1407977400,35.0577,-120.9032,9,3.9,,
82693,2014CA-MK10-05803,1407978180,35.0671,-120.8943,8,4.8,,
82694,2014CA-MK10-05803,1407978840,35.0753,-120.8887,8,6.7,,
82695,2014CA-MK10-05803,1407979380,35.0822,-120.8846,8,10.7,,
82696,2014CA-MK10-05803,1407981000,35.1026,-120.8811,6,5.6,,
82697,2014CA-MK10-05803,1407981720,35.1101,-120.883,8,9.4,,
82698,2014CA-MK10-05803,1407982500,35.1217,-120.8858,8,5.8,,
82699,2014CA-MK10-05803,1407983280,35.1315,-120.8898,5,0.9,,
82700,2014CA-MK10-05803,1407984000,35.1391,-120.8959,6,6,,
82701,2014CA-MK10-05803,1407984900,35.1496,-120.9022,7,10.2,,
82702,2014CA-MK10-05803,1407985680,35.1577,-120.9092,8,17.3,,
82703,2014CA-MK10-05803,1407986520,35.167,-120.9176,8,10.8,,
82704,2014CA-MK10-05803,1407987300,35.1743,-120.9251,9,10.8,,
82705,2014CA-MK10-05803,1407988080,35.1813,-120.9335,9,13.2,,
82706,2014CA-MK10-05803,1407988920,35.1895,-120.9426,9,6.4,,
82707,2014CA-MK10-05803,1407989820,35.1985,-120.9513,10,5.8,,
82708,2014CA-MK10-05803,1407990660,35.2078,-120.9575,8,3.6,,
82709,2014CA-MK10-05803,1407991440,35.2163,-120.9639,8,7.6,,
82710,2014CA-MK10-05803,1407992160,35.2256,-120.9701,9,8.5,,
82711,2014CA-MK10-05803,1407992940,35.2358,-120.9772,9,9.1,,
82712,2014CA-MK10-05803,1407993780,35.2466,-120.9831,6,6.2,,
82713,2014CA-MK10-05803,1407994260,35.2528,-120.9874,7,3.2,,
82714,2014CA-MK10-05803,1407994800,35.2611,-120.9912,7,0.4,,
82715,2014CA-MK10-05803,1407995220,35.2669,-120.9955,7,5.1,,
82716,2014CA-MK10-05803,1407995760,35.2754,-121.0016,7,9.8,,
82717,2014CA-MK10-05803,1407996180,35.2807,-121.0055,6,4.1,,
82718,2014CA-MK10-05803,1407996720,35.2869,-121.0129,5,0.8,,
82719,2014CA-MK10-05803,1407997860,35.3041,-121.0263,7,9.5,,
82720,2014CA-MK10-05803,1407998460,35.3123,-121.0333,6,8.9,,
82721,2014CA-MK10-05803,1407999420,35.3228,-121.0441,5,9,,
82722,2014CA-MK10-05803,1408000260,35.3342,-121.053,7,14.6,,
82723,2014CA-MK10-05803,1408000680,35.3379,-121.0573,8,14.6,,
82724,2014CA-MK10-05803,1408001460,35.3472,-121.0664,8,7.4,,
82725,2014CA-MK10-05803,1408001940,35.3517,-121.0711,8,11,,
82726,2014CA-MK10-05803,1408002540,35.3567,-121.0791,7,14.8,,
82727,2014CA-MK10-05803,1408003380,35.3662,-121.0892,6,7.6,,
82728,2014CA-MK10-05803,1408003800,35.3707,-121.0938,8,12.6,,
82729,2014CA-MK10-05803,1408004220,35.3743,-121.0982,7,13.7,,
82730,2014CA-MK10-05803,1408004640,35.3785,-121.1018,8,15.3,,
82731,2014CA-MK10-05803,1408005300,35.3857,-121.1096,8,10.3,,
82732,2014CA-MK10-05803,1408005780,35.389,-121.1137,4,0.1,,
82733,2014CA-MK10-05803,1408006320,35.3949,-121.1219,9,16.4,,
82734,2014CA-MK10-05803,1408006800,35.3994,-121.1277,8,13.3,,
82735,2014CA-MK10-05803,1408007820,35.4087,-121.1406,8,16.9,,
82736,2014CA-MK10-05803,1408008780,35.4167,-121.1562,7,12,,
82737,2014CA-MK10-05803,1408009620,35.4236,-121.1662,5,5.4,,
82738,2014CA-MK10-05803,1408010100,35.4288,-121.1733,7,14.9,,
82739,2014CA-MK10-05803,1408010520,35.4331,-121.1817,4,0.3,,
82740,2014CA-MK10-05803,1408012020,35.4484,-121.2039,6,2.5,,
82741,2014CA-MK10-05803,1408012860,35.4577,-121.2163,6,8.8,,
82742,2014CA-MK10-05803,1408013280,35.4622,-121.2226,6,1.1,,
82743,2014CA-MK10-05803,1408014540,35.477,-121.2433,7,11.2,,
82744,2014CA-MK10-05803,1408015080,35.4827,-121.2525,8,7.1,,
82745,2014CA-MK10-05803,1408015560,35.4875,-121.2595,6,2.6,,
82746,2014CA-MK10-05803,1408016040,35.4927,-121.2654,7,23.1,,
82747,2014CA-MK10-05803,1408016460,35.4962,-121.2725,5,0.3,,
82748,2014CA-MK10-05803,1408017900,35.5083,-121.2938,9,11.2,,
82749,2014CA-MK10-05803,1408019400,35.5231,-121.3146,9,7.9,,
82750,2014CA-MK10-05803,1408020240,35.5288,-121.3269,9,3.9,,
82751,2014CA-MK10-05803,1408020720,35.5319,-121.3308,11,14.8,,
82752,2014CA-MK10-05803,1408021440,35.53,-121.3328,8,4.4,,
82753,2014CA-MK10-05803,1408022100,35.5351,-121.3335,10,6.4,,
82754,2014CA-MK10-05803,1408022700,35.5374,-121.3411,11,10.1,,
82755,2014CA-MK10-05803,1408023360,35.5352,-121.3504,9,6.1,,
82756,2014CA-MK10-05803,1408024200,35.5376,-121.3653,11,6.8,,
82757,2014CA-MK10-05803,1408025580,35.5463,-121.3883,9,12.4,,
82758,2014CA-MK10-05803,1408026120,35.5494,-121.3975,10,7.4,,
82759,2014CA-MK10-05803,1408026900,35.5547,-121.4101,9,2.3,,
82760,2014CA-MK10-05803,1408027320,35.5567,-121.4166,10,11.9,,
82761,2014CA-MK10-05803,1408028040,35.5596,-121.4302,10,12,,
82762,2014CA-MK10-05803,1408028520,35.5626,-121.4379,9,9.9,,
82763,2014CA-MK10-05803,1408029180,35.5643,-121.4507,8,3.3,,
82764,2014CA-MK10-05803,1408030320,35.5677,-121.4708,10,8.8,,
82765,2014CA-MK10-05803,1408030740,35.5715,-121.4784,10,14.5,,
82766,2014CA-MK10-05803,1408031340,35.5759,-121.4884,10,13.2,,
82767,2014CA-MK10-05803,1408032060,35.5793,-121.5002,10,9.4,,
82768,2014CA-MK10-05803,1408032600,35.581,-121.5099,10,8.5,,
82769,2014CA-MK10-05803,1408033440,35.5857,-121.5247,10,12,,
82770,2014CA-MK10-05803,1408033860,35.5882,-121.5315,11,16.8,,
82771,2014CA-MK10-05803,1408034760,35.5945,-121.5452,11,18.7,,
82772,2014CA-MK10-05803,1408035240,35.5984,-121.5529,11,10,,
82773,2014CA-MK10-05803,1408035960,35.6064,-121.5605,9,9,,
82774,2014CA-MK10-05803,1408036680,35.6132,-121.5735,11,16.2,,
82775,2014CA-MK10-05803,1408037220,35.6163,-121.5845,11,12.3,,
82776,2014CA-MK10-05803,1408037760,35.6206,-121.5944,9,8.7,,
82777,2014CA-MK10-05803,1408038780,35.6289,-121.6105,11,10.6,,
82778,2014CA-MK10-05803,1408039260,35.6344,-121.6178,9,10.5,,
82779,2014CA-MK10-05803,1408040220,35.645,-121.6304,8,11.1,,
82780,2014CA-MK10-05803,1408040700,35.6499,-121.6356,7,6.6,,
82781,2014CA-MK10-05803,1408041240,35.6558,-121.642,8,8.8,,
82782,2014CA-MK10-05803,1408041780,35.6629,-121.6477,8,8.3,,
82783,2014CA-MK10-05803,1408042680,35.6702,-121.6591,7,10.1,,
82784,2014CA-MK10-05803,1408043100,35.6754,-121.6654,9,11.9,,
82785,2014CA-MK10-05803,1408043820,35.6834,-121.6757,6,16.7,,
82786,2014CA-MK10-05803,1408044300,35.6888,-121.6817,7,10.8,,
82787,2014CA-MK10-05803,1408044960,35.6966,-121.69,7,17.4,,
82788,2014CA-MK10-05803,1408045500,35.6996,-121.6974,6,3.6,,
82789,2014CA-MK10-05803,1408045920,35.7042,-121.7028,7,10.6,,
82790,2014CA-MK10-05803,1408047060,35.7171,-121.7145,7,18.9,,
82791,2014CA-MK10-05803,1408047480,35.7218,-121.7187,7,17.6,,
82792,2014CA-MK10-05803,1408047900,35.7278,-121.722,7,8.9,,
82793,2014CA-MK10-05803,1408048380,35.7315,-121.7266,7,14.6,,
82794,2014CA-MK10-05803,1408049040,35.7389,-121.7324,8,7.1,,
82795,2014CA-MK10-05803,1408049760,35.7448,-121.7396,9,17.2,,
82796,2014CA-MK10-05803,1408050420,35.7491,-121.7475,6,5.5,,
82797,2014CA-MK10-05803,1408051140,35.7565,-121.7561,7,12.2,,
82798,2014CA-MK10-05803,1408051620,35.7609,-121.7612,8,16.7,,
82799,2014CA-MK10-05803,1408052100,35.7635,-121.769,7,14.8,,
82800,2014CA-MK10-05803,1408052520,35.7656,-121.7756,6,13.2,,
82801,2014CA-MK10-05803,1408052940,35.7687,-121.782,6,12.1,,
82802,2014CA-MK10-05803,1408053480,35.7677,-121.7929,8,15.4,,
82803,2014CA-MK10-05803,1408054380,35.7699,-121.8097,8,9.2,,
82804,2014CA-MK10-05803,1408054860,35.7729,-121.8187,8,5.7,,
82805,2014CA-MK10-05803,1408055280,35.7758,-121.8268,7,8.4,,
82806,2014CA-MK10-05803,1408055820,35.7781,-121.8368,8,9.5,,
82807,2014CA-MK10-05803,1408056300,35.781,-121.8453,8,8.5,,
82808,2014CA-MK10-05803,1408056840,35.7829,-121.8557,9,10.6,,
82809,2014CA-MK10-05803,1408057320,35.7845,-121.8652,8,9.9,,
82810,2014CA-MK10-05803,1408057740,35.7837,-121.8745,8,15,,
82811,2014CA-MK10-05803,1408058340,35.7842,-121.8872,6,3.3,,
82812,2014CA-MK10-05803,1408058880,35.7839,-121.8979,8,11.8,,
82813,2014CA-MK10-05803,1408059840,35.784,-121.9188,7,7.9,,
82814,2014CA-MK10-05803,1408060500,35.7857,-121.9348,6,2,,
82815,2014CA-MK10-05803,1408061040,35.7831,-121.943,5,18.7,,
82816,2014CA-MK10-05803,1408061880,35.7809,-121.96,6,6.8,,
82817,2014CA-MK10-05803,1408062420,35.7789,-121.9718,6,17.9,,
82818,2014CA-MK10-05803,1408063860,35.7757,-122.0005,6,9,,
82819,2014CA-MK10-05803,1408064400,35.7729,-122.0116,7,14.3,,
82820,2014CA-MK10-05803,1408064940,35.7733,-122.0209,7,6.9,,
82821,2014CA-MK10-05803,1408065420,35.7726,-122.0314,5,7.9,,
82822,2014CA-MK10-05803,1408066020,35.7741,-122.0413,7,7.3,,
82823,2014CA-MK10-05803,1408066620,35.7763,-122.0516,8,8.2,,
82824,2014CA-MK10-05803,1408067700,35.7821,-122.0721,7,7.3,,
82825,2014CA-MK10-05803,1408068180,35.7836,-122.0812,9,7,,
82826,2014CA-MK10-05803,1408068840,35.7866,-122.0931,8,10.3,,
82827,2014CA-MK10-05803,1408070340,35.7934,-122.1152,6,0.7,,
82828,2014CA-MK10-05803,1408070760,35.7951,-122.1223,7,6,,
82829,2014CA-MK10-05803,1408071180,35.7979,-122.1295,8,6.6,,
82830,2014CA-MK10-05803,1408071660,35.7999,-122.1382,8,13.1,,
82831,2014CA-MK10-05803,1408072440,35.8038,-122.1491,8,12.6,,
82832,2014CA-MK10-05803,1408072860,35.8058,-122.1544,9,12.6,,
82833,2014CA-MK10-05803,1408073280,35.8073,-122.1613,6,6.9,,
82834,2014CA-MK10-05803,1408073700,35.8096,-122.1673,9,5.3,,
82835,2014CA-MK10-05803,1408074120,35.8115,-122.1747,8,6.6,,
82836,2014CA-MK10-05803,1408074720,35.8121,-122.1864,9,7.3,,
82837,2014CA-MK10-05803,1408075380,35.8145,-122.1969,9,4.9,,
82838,2014CA-MK10-05803,1408076580,35.8193,-122.2186,9,10.1,,
82839,2014CA-MK10-05803,1408077060,35.8195,-122.2263,9,7.4,,
82840,2014CA-MK10-05803,1408078680,35.8271,-122.2502,9,9.2,,
82841,2014CA-MK10-05803,1408080360,35.832,-122.272,6,2.6,,
82842,2014CA-MK10-05803,1408081380,35.8339,-122.2822,7,11.4,,
82843,2014CA-MK10-05803,1408081980,35.8344,-122.2864,9,9.1,,
82844,2014CA-MK10-05803,1408082460,35.8347,-122.2901,7,6.6,,
82845,2014CA-MK10-05803,1408083780,35.8361,-122.304,11,13.9,,
82846,2014CA-MK10-05803,1408084380,35.8376,-122.313,6,5.1,,
82847,2014CA-MK10-05803,1408084800,35.8396,-122.3204,4,0.4,,
82848,2014CA-MK10-05803,1408085280,35.8414,-122.3266,7,10.8,,
82849,2014CA-MK10-05803,1408085700,35.8453,-122.336,7,8.5,,
82850,2014CA-MK10-05803,1408086300,35.8479,-122.3457,6,16.3,,
82851,2014CA-MK10-05803,1408086720,35.8497,-122.3497,5,14,,
82852,2014CA-MK10-05803,1408087260,35.8535,-122.3558,6,14.2,,
82853,2014CA-MK10-05803,1408087680,35.8543,-122.3604,7,6.9,,
82854,2014CA-MK10-05803,1408088100,35.8567,-122.3658,6,7,,
82855,2014CA-MK10-05803,1408088940,35.8608,-122.3764,7,8.4,,
82856,2014CA-MK10-05803,1408089480,35.8633,-122.3859,9,11.7,,
82857,2014CA-MK10-05803,1408089900,35.8639,-122.3931,8,12.5,,
82858,2014CA-MK10-05803,1408090380,35.8638,-122.4002,9,13.3,,
82859,2014CA-MK10-05803,1408091220,35.8629,-122.4132,8,12.9,,
82860,2014CA-MK10-05803,1408092060,35.862,-122.4261,9,13.4,,
82861,2014CA-MK10-05803,1408092480,35.8634,-122.4314,8,12.6,,
82862,2014CA-MK10-05803,1408093020,35.8673,-122.4402,8,19.6,,
82863,2014CA-MK10-05803,1408093920,35.8718,-122.4547,7,16,,
82864,2014CA-MK10-05803,1408094460,35.8755,-122.4631,7,23.7,,
82865,2014CA-MK10-05803,1408095900,35.8841,-122.4799,7,11.3,,
82866,2014CA-MK10-05803,1408096320,35.8867,-122.4847,6,1.7,,
82867,2014CA-MK10-05803,1408096740,35.8886,-122.4892,8,12.3,,
82868,2014CA-MK10-05803,1408097160,35.89,-122.4994,5,4.2,,
82869,2014CA-MK10-05803,1408097760,35.8915,-122.5063,8,11.5,,
82870,2014CA-MK10-05803,1408098180,35.8952,-122.5113,5,12,,
82871,2014CA-MK10-05803,1408098660,35.8979,-122.5167,6,1.5,,
82872,2014CA-MK10-05803,1408099380,35.9019,-122.5278,4,0.4,,
82873,2014CA-MK10-05803,1408099860,35.9032,-122.5316,6,5.3,,
82874,2014CA-MK10-05803,1408100520,35.9074,-122.5406,6,15.1,,
82875,2014CA-MK10-05803,1408101000,35.9115,-122.5452,4,1,,
82876,2014CA-MK10-05803,1408101420,35.9146,-122.5504,8,17.2,,
82877,2014CA-MK10-05803,1408102020,35.92,-122.558,9,11.8,,
82878,2014CA-MK10-05803,1408102440,35.9239,-122.5651,6,2.5,,
82879,2014CA-MK10-05803,1408103640,35.9352,-122.5839,7,6.8,,
82880,2014CA-MK10-05803,1408105080,35.9496,-122.6041,9,14.8,,
82881,2014CA-MK10-05803,1408105500,35.9524,-122.6107,8,5.9,,
82882,2014CA-MK10-05803,1408106640,35.9642,-122.6255,7,2.2,,
82883,2014CA-MK10-05803,1408107180,35.9699,-122.6313,10,11.7,,
82884,2014CA-MK10-05803,1408107660,35.9755,-122.6376,10,10.8,,
82885,2014CA-MK10-05803,1408108260,35.9809,-122.6458,11,9.8,,
82886,2014CA-MK10-05803,1408108860,35.9867,-122.6534,11,10.5,,
82887,2014CA-MK10-05803,1408109640,35.995,-122.6642,10,10.2,,
82888,2014CA-MK10-05803,1408110120,36.0004,-122.6714,11,10.2,,
82889,2014CA-MK10-05803,1408110960,36.0092,-122.6823,9,3.4,,
82890,2014CA-MK10-05803,1408111560,36.0167,-122.6902,10,10.6,,
82891,2014CA-MK10-05803,1408112040,36.0243,-122.6957,9,9.3,,
82892,2014CA-MK10-05803,1408112580,36.0316,-122.6997,10,20.8,,
82893,2014CA-MK10-05803,1408113240,36.0418,-122.7066,8,13.9,,
82894,2014CA-MK10-05803,1408114140,36.057,-122.7165,10,7.4,,
82895,2014CA-MK10-05803,1408114860,36.0659,-122.7243,10,9.8,,
82896,2014CA-MK10-05803,1408115280,36.0728,-122.7282,11,5.4,,
82897,2014CA-MK10-05803,1408115700,36.079,-122.7322,10,8.9,,
